"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2016-04-14",11750,11950,11650,11950,28535
"2016-04-15",11850,11850,11650,11700,32065
"2016-04-18",11700,11750,11550,11650,33020
"2016-04-19",11650,11750,11600,11700,25889
"2016-04-20",11650,11750,11600,11650,28995
"2016-04-21",11700,11900,11500,11900,75277
"2016-04-22",11900,12100,11750,12100,41739
"2016-04-25",12150,12150,11900,12000,46970
"2016-04-26",12050,12400,12000,12200,46945
"2016-04-27",12200,12350,12150,12150,31167
"2016-04-28",12150,12400,12050,12350,31316
"2016-04-29",12200,12600,12150,12450,40670
"2016-05-02",12450,12500,12100,12300,22527
"2016-05-03",12300,12500,12150,12300,23050
"2016-05-04",12300,12300,11900,11900,45118
"2016-05-09",11950,12050,11700,11950,25233
"2016-05-10",11950,12150,11800,12050,13603
"2016-05-11",12050,12200,12000,12100,12187
"2016-05-12",12050,12300,12000,12250,14564
"2016-05-13",12300,12350,12100,12350,23550
"2016-05-16",12300,12450,12000,12400,28129
"2016-05-17",12350,12450,12100,12300,21932
"2016-05-18",12150,12350,12100,12300,25067
"2016-05-19",12350,12800,12200,12650,80777
"2016-05-20",12700,12700,12450,12600,31303
"2016-05-23",12700,12800,12450,12550,31283
"2016-05-24",12650,12650,12200,12200,27238
"2016-05-25",12400,12400,12100,12100,35242
"2016-05-26",12200,12350,12150,12200,8222
"2016-05-27",12250,12350,12100,12200,18662
"2016-05-30",12400,12400,12050,12200,13047
"2016-05-31",12350,12500,12200,12200,32894
"2016-06-01",12150,12400,12150,12300,14095
"2016-06-02",12350,12500,12200,12200,18983
"2016-06-03",12400,12400,12050,12100,32281
"2016-06-07",12150,12300,12100,12300,20114
"2016-06-08",12350,12400,12150,12150,16282
"2016-06-09",12250,12300,11950,12050,40474
"2016-06-10",12050,12250,11950,12250,18403
"2016-06-13",12050,12450,12000,12350,34121
"2016-06-14",12300,12400,12200,12300,25311
"2016-06-15",13000,13200,12600,12600,287704
"2016-06-16",12700,13200,12500,12500,163918
"2016-06-17",12700,12850,12100,12200,106506
"2016-06-20",12200,12450,12100,12350,40366
"2016-06-21",12350,12450,12150,12250,48874
"2016-06-22",12200,12450,12200,12200,28164
"2016-06-23",12200,12500,12100,12150,40800
"2016-06-24",12300,12350,11500,11550,106100
"2016-06-27",11200,11750,11200,11550,37458
"2016-06-28",11400,11950,11400,11900,28032
"2016-06-29",11950,12050,11850,11950,30677
"2016-06-30",12000,12200,11950,12050,38715
"2016-07-01",12100,12300,12000,12250,37657
"2016-07-04",12250,12300,12100,12100,24592
"2016-07-05",12150,12200,12050,12050,22026
"2016-07-06",12050,12350,12050,12250,34914
"2016-07-07",12250,12350,12150,12250,28657
"2016-07-08",12350,12350,12100,12300,21416
"2016-07-11",12300,12350,12150,12200,15457
"2016-07-12",12200,12300,12150,12200,12888
"2016-07-13",12250,12350,12000,12150,57962
"2016-07-14",12050,12250,11950,12050,27896
"2016-07-15",12150,12300,12000,12250,24527
"2016-07-18",12200,12250,12100,12250,29647
"2016-07-19",12250,12300,12150,12250,23885
"2016-07-20",12250,12300,12150,12150,16743
"2016-07-21",12300,12300,12100,12250,24841
"2016-07-22",12200,12300,12100,12200,22499
"2016-07-25",12200,12350,12150,12250,27043
"2016-07-26",12300,12300,11950,12050,68201
"2016-07-27",12100,12300,12100,12150,41315
"2016-07-28",12300,12300,12100,12150,26627
"2016-07-29",12300,12300,12200,12250,26502
"2016-08-01",12250,12300,12150,12300,27899
"2016-08-02",12300,12300,12100,12300,21335
"2016-08-03",12300,12300,12100,12250,20120
"2016-08-04",12250,12250,12050,12100,20548
"2016-08-05",12100,12100,12000,12050,22143
"2016-08-08",12050,12200,12050,12200,11812
"2016-08-09",12250,12300,12100,12200,23801
"2016-08-10",12250,12700,12100,12150,182931
"2016-08-11",12150,12250,12050,12150,32742
"2016-08-12",12100,12250,12050,12150,49652
"2016-08-16",12150,12300,11950,12200,46464
"2016-08-17",12100,12150,11950,12000,43029
"2016-08-18",12000,12050,11850,11900,53392
"2016-08-19",11900,11950,11800,11850,33545
"2016-08-22",11800,11800,11600,11700,29106
"2016-08-23",11750,11800,11600,11650,22045
"2016-08-24",11700,11950,11600,11900,30216
"2016-08-25",11900,12050,11800,11950,20164
"2016-08-26",11900,11950,11700,11900,15871
"2016-08-29",11900,11950,11700,11850,17699
"2016-08-30",11750,12000,11750,11900,24985
"2016-08-31",11900,12050,11850,12000,27646
"2016-09-01",12000,12100,11800,12050,18487
"2016-09-02",12000,12100,11950,12100,12911
"2016-09-05",12050,12100,11900,12050,17415
"2016-09-06",12000,12050,11900,11900,25892
"2016-09-07",11900,12050,11850,11850,16329
"2016-09-08",12000,12000,11700,11750,28495
"2016-09-09",11800,11850,11750,11750,12847
"2016-09-12",11650,11950,11650,11650,15933
"2016-09-13",11650,11800,11600,11600,13677
"2016-09-19",11600,11950,11550,11750,10400
"2016-09-20",11900,11950,11600,11950,11627
"2016-09-21",11850,11950,11800,11900,10934
"2016-09-22",11900,12150,11800,11900,18441
"2016-09-23",11900,11950,11800,11850,22904
"2016-09-26",11900,11950,11750,11800,17207
"2016-09-27",11800,11900,11750,11900,5773
"2016-09-28",11800,12000,11800,11850,9275
"2016-09-29",11850,11950,11850,11900,14194
"2016-09-30",11950,11950,11700,11750,29957
"2016-10-04",11750,11900,11700,11900,15272
"2016-10-05",11900,11950,11650,11750,35091
"2016-10-06",11750,11850,11700,11750,16055
"2016-10-07",11800,11900,11650,11650,15491
"2016-10-10",11750,11750,11650,11650,12194
"2016-10-11",11750,11800,11600,11650,19286
"2016-10-12",11700,11750,11600,11700,15630
"2016-10-13",11750,11750,11600,11650,13779
"2016-10-14",11700,11700,11450,11450,39541
"2016-10-17",11500,11600,11450,11500,10596
"2016-10-18",11450,11550,11200,11400,25704
"2016-10-19",11350,11500,11350,11450,8785
"2016-10-20",11450,11450,11250,11400,17764
"2016-10-21",11400,11400,11200,11350,19643
"2016-10-24",11350,11350,11150,11250,30473
"2016-10-25",11300,11300,11100,11250,18430
"2016-10-26",11200,11300,11050,11200,23266
"2016-10-27",11300,11400,11250,11350,10594
"2016-10-28",11400,11450,11200,11350,16912
"2016-10-31",11350,11400,11150,11150,12031
"2016-11-01",11150,11200,11050,11200,16099
"2016-11-02",11150,11150,10950,11050,23147
"2016-11-03",10850,11150,10850,11150,13474
"2016-11-04",11150,11300,11100,11300,11435
"2016-11-07",11200,11400,11200,11350,11488
"2016-11-08",11350,11450,11300,11400,9114
"2016-11-09",11450,11500,10950,11100,38721
"2016-11-10",11350,11400,11150,11300,13383
"2016-11-11",11300,11600,11150,11550,12166
"2016-11-14",11450,11750,11400,11600,13486
"2016-11-15",11500,11700,11500,11600,11565
"2016-11-16",11600,11700,11450,11600,11191
"2016-11-17",11550,11700,11500,11500,20257
"2016-11-18",11500,11600,11200,11350,37229
"2016-11-21",11400,11500,11300,11350,22961
"2016-11-22",11300,11450,11250,11300,17745
"2016-11-23",11400,11400,11250,11300,11813
"2016-11-24",11250,11400,11150,11150,11951
"2016-11-25",11250,11250,11100,11200,4975
"2016-11-28",11100,11200,11000,11100,24803
"2016-11-29",11000,11200,11000,11150,9160
"2016-11-30",11150,11200,11000,11100,69416
"2016-12-01",11150,11350,11100,11250,12767
"2016-12-02",11200,11350,11200,11250,11855
"2016-12-05",11250,11450,11150,11150,14113
"2016-12-06",11100,11350,11100,11300,4906
"2016-12-07",11250,11350,11150,11250,7544
"2016-12-08",11300,11350,11150,11250,12729
"2016-12-09",11200,11350,11150,11250,9690
"2016-12-12",11300,11450,11250,11300,20834
"2016-12-13",11400,11400,11250,11400,6708
"2016-12-14",11300,11450,11200,11300,20651
"2016-12-15",11350,11450,11250,11450,9312
"2016-12-16",11450,11500,11250,11350,15375
"2016-12-19",11250,11500,11250,11400,12597
"2016-12-20",11400,11550,11300,11550,15154
"2016-12-21",12000,12200,11750,12000,123033
"2016-12-22",11950,12450,11900,12300,98030
"2016-12-23",12400,12450,12100,12350,34457
"2016-12-26",12450,12450,12150,12250,20144
"2016-12-27",12250,12400,12000,12150,30245
"2016-12-28",12200,12500,12100,12450,44211
"2016-12-29",12450,12500,12150,12150,17124
"2017-01-02",12150,12350,12050,12150,20483
"2017-01-03",12250,12350,12050,12250,20307
"2017-01-04",12250,12250,12050,12200,26206
"2017-01-05",12250,12250,12000,12250,34059
"2017-01-06",12150,12250,12100,12200,17489
"2017-01-09",12250,12250,12000,12050,22084
"2017-01-10",12000,12100,11650,11800,55266
"2017-01-11",11800,12100,11800,12000,28526
"2017-01-12",11900,12300,11850,12200,38344
"2017-01-13",12300,12450,12000,12400,52284
"2017-01-16",12400,12450,12200,12250,44266
"2017-01-17",12250,12450,12150,12150,22733
"2017-01-18",12150,12350,12100,12200,18556
"2017-01-19",12200,12450,12150,12450,38187
"2017-01-20",12300,12500,12300,12350,35075
"2017-01-23",12350,12450,12250,12300,16730
"2017-01-24",12150,12350,12100,12200,19358
"2017-01-25",12200,12200,11950,12000,33982
"2017-01-26",12000,12150,11700,11800,55463
"2017-01-31",11750,11900,11500,11750,33848
"2017-02-01",11750,12000,11650,11850,32346
"2017-02-02",11850,11950,11800,11850,33311
"2017-02-03",11850,11950,11750,11750,14662
"2017-02-06",11900,11900,11650,11750,29824
"2017-02-07",11750,11750,11450,11550,56159
"2017-02-08",11550,11700,11500,11600,23986
"2017-02-09",11650,11850,11600,11750,28195
"2017-02-10",11800,12000,11800,12000,18542
"2017-02-13",12050,12100,11850,11900,21989
"2017-02-14",12100,12250,11950,12200,30863
"2017-02-15",12150,12200,12050,12150,18889
"2017-02-16",12150,12200,12050,12100,21802
"2017-02-17",12200,12200,12050,12150,10044
"2017-02-20",12150,12250,12100,12200,14438
"2017-02-21",12250,12500,12200,12400,35870
"2017-02-22",12400,12550,12300,12400,28326
"2017-02-23",12400,12550,12300,12350,29262
"2017-02-24",12350,12500,12350,12450,63590
"2017-02-27",12900,13100,12750,12800,109308
"2017-02-28",12800,13100,12700,13100,55305
"2017-03-02",13100,13400,12700,12800,42092
"2017-03-03",12750,12850,12450,12600,59646
"2017-03-06",12600,12650,12450,12650,36405
"2017-03-07",12750,12750,12450,12600,51483
"2017-03-08",12650,12750,12600,12650,54771
"2017-03-09",12750,12850,12650,12700,27769
"2017-03-10",12800,12800,12500,12600,31926
"2017-03-13",12650,12850,12600,12700,35794
"2017-03-14",12750,12800,12550,12600,41087
"2017-03-15",12550,12650,12400,12450,50346
"2017-03-16",12450,12650,12350,12450,51848
"2017-03-17",12450,12550,12400,12500,29752
"2017-03-20",12450,12500,12350,12400,22872
"2017-03-21",12400,12500,12300,12350,36073
"2017-03-22",12250,12500,12200,12500,37220
"2017-03-23",12500,12600,12400,12500,44515
"2017-03-24",12450,12650,12300,12450,81126
"2017-03-27",12500,12700,12500,12600,15944
"2017-03-28",12650,12900,12550,12800,54644
"2017-03-29",12800,12850,12650,12850,35045
"2017-03-30",12850,12850,12550,12600,37295
"2017-03-31",12650,12650,12450,12500,25161
"2017-04-03",12500,13100,12500,12900,43380
"2017-04-04",12900,12900,12700,12850,17809
"2017-04-05",12800,12850,12550,12650,36661
"2017-04-06",12600,12750,12500,12700,30486
"2017-04-07",12700,12850,12550,12750,31838
"2017-04-10",12750,12800,12450,12550,40853
"2017-04-11",12550,12650,12450,12600,34642
"2017-04-12",12600,12750,12550,12650,24184
"2017-04-13",12600,12750,12550,12650,22981
"2017-04-14",12650,12800,12500,12500,34617
"2017-04-17",12550,12650,12450,12550,32949
"2017-04-18",12550,12650,12450,12600,44370
"2017-04-19",12600,12650,12450,12600,21579
"2017-04-20",12600,12850,12550,12800,42557
"2017-04-21",12800,12850,12700,12750,32116
"2017-04-24",12750,12850,12650,12650,29043
"2017-04-25",12650,12800,12600,12800,26260
"2017-04-26",12850,12950,12750,12950,35874
"2017-04-27",13000,13100,12850,13000,39046
"2017-04-28",12950,13050,12850,13000,20671
"2017-05-02",13050,13100,12900,12950,20723
"2017-05-04",12950,13000,12850,13000,11257
"2017-05-08",13000,13150,12850,13000,37236
"2017-05-10",13000,13200,12900,13000,47139
"2017-05-11",13000,13250,12950,13250,36950
"2017-05-12",13200,13350,13100,13300,37306
"2017-05-15",13200,13200,13000,13050,24690
"2017-05-16",13000,13000,12850,12900,31842
"2017-05-17",12900,12950,12800,12900,31092
"2017-05-18",12900,12950,12800,12900,53576
"2017-05-19",13000,13050,12800,12900,42577
"2017-05-22",12950,13200,12900,13050,37112
"2017-05-23",13050,13350,13050,13250,38454
"2017-05-24",13250,13300,13050,13150,28358
"2017-05-25",13150,13400,13150,13350,37106
"2017-05-26",13300,13650,13250,13550,44857
"2017-05-29",13550,13800,13500,13750,47173
"2017-05-30",13700,14150,13600,14100,107114
"2017-05-31",14100,14350,14000,14100,62117
"2017-06-01",14100,14100,13850,13850,37560
"2017-06-02",13750,13900,13600,13750,58762
"2017-06-05",13700,13800,13600,13700,28736
"2017-06-07",13650,13850,13650,13800,33738
"2017-06-08",13800,14000,13750,13900,24219
"2017-06-09",13900,14000,13650,13750,40762
"2017-06-12",13750,13800,13500,13600,36628
"2017-06-13",13600,14050,13600,14050,48298
"2017-06-14",14050,14050,13800,14000,52971
"2017-06-15",14050,14050,13650,13700,30129
"2017-06-16",13700,13850,13650,13750,22771
"2017-06-19",13800,14050,13650,14050,45438
"2017-06-20",14100,14100,13800,14100,47124
"2017-06-21",13950,14100,13750,14000,35115
"2017-06-22",14050,14750,14000,14550,128258
"2017-06-23",14400,14600,14400,14500,35945
"2017-06-26",14550,14750,14200,14500,54541
"2017-06-27",14500,14950,14500,14550,69633
"2017-06-28",14550,14700,14250,14350,58224
"2017-06-29",14550,14700,13800,13800,112483
"2017-06-30",13750,13900,13700,13850,22212
"2017-07-03",13850,14000,13550,13850,50288
"2017-07-04",13900,13950,13400,13550,47031
"2017-07-05",13600,13650,13450,13550,21935
"2017-07-06",13500,13700,13450,13500,14865
"2017-07-07",13500,13550,13400,13550,15038
"2017-07-10",13550,13650,13300,13650,20147
"2017-07-11",13550,13650,13350,13500,31440
"2017-07-12",13400,13600,13300,13300,27254
"2017-07-13",13450,13500,13150,13200,25479
"2017-07-14",13200,13350,13150,13300,20601
"2017-07-17",13300,13350,13000,13300,35384
"2017-07-18",13300,13300,13100,13150,18606
"2017-07-19",13150,13600,13100,13500,46741
"2017-07-20",13500,13550,13100,13450,38304
"2017-07-21",13400,13550,13150,13150,29871
"2017-07-24",13250,13500,13100,13450,41766
"2017-07-25",13550,14000,13550,13700,67998
"2017-07-26",13600,13850,13550,13650,44343
"2017-07-27",13650,14000,13650,14000,27384
"2017-07-28",14000,14050,13500,13550,41494
"2017-07-31",13500,13800,13250,13750,27307
"2017-08-01",13750,13800,13500,13700,19590
"2017-08-02",13800,13850,13600,13800,19541
"2017-08-03",13750,13850,13400,13450,28772
"2017-08-04",13450,13600,13350,13500,17227
"2017-08-07",13550,13600,13450,13500,19569
"2017-08-08",13500,13600,13350,13500,17405
"2017-08-09",13500,13600,13150,13150,37748
"2017-08-10",13200,13300,12850,13200,33883
"2017-08-11",13200,13200,12750,13000,36879
"2017-08-14",12850,13200,12850,13150,24439
"2017-08-16",13400,13400,13200,13250,29136
"2017-08-17",13250,13500,13250,13500,21951
"2017-08-18",13450,13500,13300,13350,11775
"2017-08-21",13400,13500,13300,13500,19558
"2017-08-22",13600,14200,13500,13950,57724
"2017-08-23",13950,14150,13750,14000,20296
"2017-08-24",14100,14150,13750,13750,24005
"2017-08-25",13900,14000,13500,13600,23793
"2017-08-28",13900,14000,13600,13850,19996
"2017-08-29",13900,13900,13450,13900,28671
"2017-08-30",13900,14050,13700,13850,30939
"2017-08-31",13800,14050,13800,14000,24357
"2017-09-01",14000,14050,13850,13950,17026
"2017-09-04",13650,14000,13650,13900,34786
"2017-09-05",13950,13950,13600,13650,13616
"2017-09-06",13750,13850,13300,13600,38302
"2017-09-07",13600,13700,13350,13700,12228
"2017-09-08",13700,13750,13500,13500,12106
"2017-09-11",13450,13600,13400,13500,13498
"2017-09-12",13650,13750,13500,13600,24242
"2017-09-13",13600,14050,13600,14000,84968
"2017-09-14",14000,14100,13850,14050,30206
"2017-09-15",14100,14450,13750,14450,46709
"2017-09-18",14550,14550,14300,14400,34802
"2017-09-19",14450,14600,14200,14250,18761
"2017-09-20",14250,14400,13900,13900,25977
"2017-09-21",14000,14000,13750,13750,22081
"2017-09-22",13700,13850,13200,13400,33986
"2017-09-25",13400,13450,13050,13050,19849
"2017-09-26",13050,13500,13050,13400,17788
"2017-09-27",13450,13500,13250,13400,13604
"2017-09-28",13400,13600,13300,13400,9217
"2017-09-29",13400,13650,13400,13600,6142
"2017-10-10",13450,13600,13400,13500,6860
"2017-10-11",13700,13700,13100,13550,42162
"2017-10-12",13500,13650,13400,13600,10353
"2017-10-13",13600,13600,13400,13450,14950
"2017-10-16",13350,13550,13250,13500,22505
"2017-10-17",13500,13550,13000,13150,28847
"2017-10-18",13150,13350,13050,13200,14437
"2017-10-19",13200,13550,13150,13500,16594
"2017-10-20",13450,13500,13300,13350,6216
"2017-10-23",13550,13550,13150,13400,13415
"2017-10-24",13500,13500,13300,13450,9710
"2017-10-25",13400,13400,13200,13200,18170
"2017-10-26",13300,13400,13150,13250,16521
"2017-10-27",13200,13500,13200,13350,16828
"2017-10-30",13300,13650,13300,13350,41760
"2017-10-31",13400,13700,13400,13600,22561
"2017-11-01",13500,13650,13450,13450,16139
"2017-11-02",13450,13650,13350,13450,14811
"2017-11-03",13450,13500,13200,13200,25113
"2017-11-06",13350,13600,13250,13400,26857
"2017-11-07",13400,13650,13400,13550,19059
"2017-11-08",13450,13650,13450,13600,15780
"2017-11-09",13600,13900,13600,13900,26137
"2017-11-10",13900,13900,13650,13700,11534
"2017-11-13",13800,13800,13600,13750,16768
"2017-11-14",13800,13850,13500,13750,26005
"2017-11-15",13650,13850,13500,13550,28927
"2017-11-16",13550,13750,13500,13650,34619
"2017-11-17",13800,13850,13650,13700,36902
"2017-11-20",13800,13850,13700,13700,19336
"2017-11-21",13700,13850,13600,13600,34175
"2017-11-22",13700,14000,13500,13800,52052
"2017-11-23",13850,14300,13700,13700,59005
"2017-11-24",13850,13850,13650,13750,47121
"2017-11-27",13900,14200,13800,14100,46836
"2017-11-28",14100,14250,13900,13900,22153
"2017-11-29",13900,14250,13850,14200,25194
"2017-11-30",14200,14300,13600,13600,39712
"2017-12-01",13800,13800,13250,13350,50370
"2017-12-04",13300,13500,13200,13300,24851
"2017-12-05",13350,13550,13200,13400,28766
"2017-12-06",13350,13550,13350,13400,15548
"2017-12-07",13500,13500,13100,13150,34113
"2017-12-08",13150,13400,13050,13250,28726
"2017-12-11",13200,13350,12950,13100,37501
"2017-12-12",13100,13400,13000,13100,30308
"2017-12-13",13200,13250,13050,13100,21262
"2017-12-14",13150,13250,13000,13100,24070
"2017-12-15",13150,13200,13000,13000,65258
"2017-12-18",13050,13100,12900,12950,21600
"2017-12-19",13050,13050,12600,12600,68257
"2017-12-20",12650,13000,12550,13000,34790
"2017-12-21",12950,13050,12800,12950,34795
"2017-12-22",13050,13100,12950,12950,16427
"2017-12-26",12950,13150,12950,12950,19374
"2017-12-27",13100,13200,12850,12900,21022
"2017-12-28",13000,13100,12850,13050,5717
"2018-01-02",13050,13100,12850,13000,9457
"2018-01-03",13000,13050,12900,13000,11460
"2018-01-04",13000,13000,12700,12750,23672
"2018-01-05",12800,13000,12700,12800,21889
"2018-01-08",12900,12900,12600,12650,21469
"2018-01-09",12650,12850,12550,12650,19745
"2018-01-10",12750,12900,12600,12800,22141
"2018-01-11",12800,12850,12450,12600,53370
"2018-01-12",12600,12700,12500,12650,38227
"2018-01-15",12700,12700,12400,12400,16679
"2018-01-16",12550,12750,12400,12550,29222
"2018-01-17",12650,12750,12500,12700,14595
"2018-01-18",12700,12750,12500,12700,16728
"2018-01-19",12750,12800,12600,12750,23433
"2018-01-22",12750,12750,12500,12550,23312
"2018-01-23",12600,12850,12500,12850,31974
"2018-01-24",12900,13150,12700,13100,28851
"2018-01-25",13100,14050,13100,13800,95685
"2018-01-26",13800,13900,13400,13500,43283
"2018-01-29",13500,14050,13500,13850,38446
"2018-01-30",13750,13750,13500,13700,25869
"2018-01-31",13550,13900,13550,13700,25040
"2018-02-01",13700,13700,13500,13650,18247
"2018-02-02",13600,13750,13350,13500,14240
"2018-02-05",13500,13550,13000,13350,34251
"2018-02-06",13000,13250,12800,13100,40298
"2018-02-07",13150,13400,12950,12950,30966
"2018-02-08",13050,13150,12850,12950,12961
"2018-02-09",12950,13050,12700,12800,26794
