"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2016-03-15",207818,210818,207818,210319,1178
"2016-03-16",209018,210218,203718,205318,5351
"2016-03-17",205418,208818,205218,207119,2434
"2016-03-18",206218,206518,204218,204618,2809
"2016-03-21",206418,206418,199217,200618,4761
"2016-03-22",201118,202018,195817,197518,5315
"2016-03-23",196417,198917,196417,198218,2706
"2016-03-24",197217,198217,195017,195418,4020
"2016-03-25",195417,196517,194317,194518,3263
"2016-03-28",193617,195617,189917,190717,4041
"2016-03-29",191117,192417,183116,185117,7614
"2016-03-30",185316,187516,181116,182716,6901
"2016-03-31",181516,184816,181116,181916,4591
"2016-04-01",181316,182616,180116,181416,4165
"2016-04-04",181416,186816,180216,186517,5311
"2016-04-05",186416,189217,185116,189017,4525
"2016-04-06",188216,191417,186916,191417,7363
"2016-04-07",190417,195317,189717,195318,6455
"2016-04-08",195317,198917,194517,196518,6330
"2016-04-11",196817,197117,191517,191717,2851
"2016-04-12",189717,193517,189016,189617,2622
"2016-04-14",188116,191417,186116,187117,3577
"2016-04-15",186116,188016,186116,187817,3440
"2016-04-18",186616,191417,186216,191117,3916
"2016-04-19",191217,193017,190117,193017,2024
"2016-04-20",194717,197817,194117,196818,6693
"2016-04-21",197617,203218,196017,202918,6383
"2016-04-22",202918,208518,201218,207019,6618
"2016-04-25",205018,207418,201818,206019,3224
"2016-04-26",205118,205718,202518,203818,2971
"2016-04-27",202418,203718,200218,202018,2395
"2016-04-28",202118,203118,197717,199018,3502
"2016-04-29",198417,198517,196117,197018,2313
"2016-05-02",195117,200318,195117,198418,2758
"2016-05-03",198517,203718,198517,203718,3537
"2016-05-04",202018,204818,201918,203018,3062
"2016-05-09",202318,205818,199017,202018,2818
"2016-05-10",200618,204318,200017,203718,1424
"2016-05-11",203718,203718,200318,200818,1753
"2016-05-12",200017,201918,200017,200918,957
"2016-05-13",200918,203018,199817,201818,1478
"2016-05-16",200718,202618,197817,199218,2274
"2016-05-17",199117,205118,198117,203618,6023
"2016-05-18",203218,207518,200217,201518,3820
"2016-05-19",201218,201218,196117,197118,5292
"2016-05-20",197117,198017,195417,198018,3256
"2016-05-23",197117,197917,194617,194718,2787
"2016-05-24",195117,195517,190617,190817,3655
"2016-05-25",190917,193817,189617,192117,3221
"2016-05-26",192017,193117,190617,192917,1612
"2016-05-27",194117,194117,191017,192017,1404
"2016-05-30",191217,194517,191217,193717,2646
"2016-05-31",193717,194217,191217,194217,3524
"2016-06-01",192517,192917,191017,191117,3641
"2016-06-02",191017,191017,186516,187017,6391
"2016-06-03",187016,187116,184016,185217,3379
"2016-06-07",185316,188816,184816,187717,2186
"2016-06-08",186116,189617,186116,189617,1670
"2016-06-09",189716,191617,188216,191617,3441
"2016-06-10",189917,190717,187516,189017,3163
"2016-06-13",183416,186716,178016,185617,5792
"2016-06-14",183716,185416,176915,178316,7928
"2016-06-15",177315,180416,175615,180016,5556
"2016-06-16",178615,179916,176515,178616,2785
"2016-06-17",178716,179316,176915,176916,2238
"2016-06-20",178916,178916,176615,177916,1179
"2016-06-21",177115,179916,176715,179316,1729
"2016-06-22",180016,184216,179216,182816,2848
"2016-06-23",182716,183016,180516,180616,1450
"2016-06-24",182016,183016,176015,177016,4876
"2016-06-27",175815,179416,173815,176716,2127
"2016-06-28",175015,177015,174915,176216,2810
"2016-06-29",176315,177615,176015,176116,1736
"2016-06-30",176715,179316,176415,178616,2262
"2016-07-01",178615,179816,177115,178416,1641
"2016-07-04",177415,180516,177415,178816,1380
"2016-07-05",178016,178916,177616,178916,1286
"2016-07-06",179216,179516,175215,175816,2049
"2016-07-07",176915,177015,174315,175616,1732
"2016-07-08",174415,175715,171915,172116,2363
"2016-07-11",173615,173615,171915,172116,1284
"2016-07-12",172015,172315,168515,168915,4657
"2016-07-13",169515,170715,168115,169115,2560
"2016-07-14",169215,170115,167915,169115,2647
"2016-07-15",168315,169815,168115,168615,2466
"2016-07-18",168615,169015,166114,166615,3651
"2016-07-19",166414,166414,160714,162915,6549
"2016-07-20",162914,165314,161114,164915,2996
"2016-07-21",165114,165714,161414,162115,3201
"2016-07-22",161114,162414,160914,161315,3556
"2016-07-25",161414,162314,160114,160514,2977
"2016-07-26",160914,161814,160314,161515,2683
"2016-07-27",161414,163314,160814,162615,1962
"2016-07-28",162614,167014,162614,165915,4341
"2016-07-29",166114,166414,162714,165015,3364
"2016-08-01",165014,165014,161214,161715,4969
"2016-08-02",161114,162414,160314,160714,2792
"2016-08-03",160314,160814,158014,158614,5400
"2016-08-04",159714,159714,156013,157414,5203
"2016-08-05",157014,157914,156514,157514,3399
"2016-08-08",157914,160914,157914,160114,2253
"2016-08-09",161114,161614,160214,160714,2323
"2016-08-10",160114,164714,160114,163415,4129
"2016-08-11",163414,166614,161914,164315,5833
"2016-08-12",164314,165914,163614,164515,2957
"2016-08-16",165914,165914,164114,164815,2226
"2016-08-17",164214,164914,161714,163115,3911
"2016-08-18",162314,165514,162214,162615,2714
"2016-08-19",162214,162714,159914,160114,4623
"2016-08-22",160914,160914,158414,158814,2871
"2016-08-23",158814,159814,158414,158814,2765
"2016-08-24",158814,161814,158514,161315,2280
"2016-08-25",161714,161814,158214,158314,3349
"2016-08-26",158014,159714,157614,158614,3278
"2016-08-29",158614,159214,155213,156314,3967
"2016-08-30",156313,156914,152913,153014,5496
"2016-08-31",153113,153413,150013,150113,7519
"2016-09-01",152013,152513,148913,152514,3914
"2016-09-02",153013,154913,151813,154114,2379
"2016-09-05",154013,159614,154013,159114,3536
"2016-09-06",160014,161514,157614,158414,3542
"2016-09-07",157414,159714,154113,154814,4114
"2016-09-08",155213,158014,153413,155314,1750
"2016-09-09",154613,156014,152713,153714,2564
"2016-09-12",155313,155313,152613,153014,1419
"2016-09-13",153113,154713,152013,152114,2903
"2016-09-19",151113,152713,151013,152014,1890
"2016-09-20",151113,154313,150113,154314,2775
"2016-09-21",154913,156013,153713,155114,3539
"2016-09-22",155213,160614,155113,158314,4845
"2016-09-23",160314,161114,158714,159814,2795
"2016-09-26",160514,161214,155513,157414,2554
"2016-09-27",157914,159614,155713,159314,1568
"2016-09-28",158814,160514,158114,158314,1775
"2016-09-29",164314,164314,160514,160914,2593
"2016-09-30",161114,161114,158414,160014,2216
"2016-10-04",160614,161514,159114,159514,1573
"2016-10-05",159114,160014,157814,159414,2026
"2016-10-06",158314,159514,157614,157814,2666
"2016-10-07",157814,158714,157614,158214,1583
"2016-10-10",159514,161914,159414,161315,2777
"2016-10-11",163014,163514,160014,161214,2788
"2016-10-12",162514,166414,160914,166315,4576
"2016-10-13",166814,166814,163214,163515,2898
"2016-10-14",164814,164814,161914,163415,1665
"2016-10-17",160914,163014,160114,160214,2819
"2016-10-18",159914,161114,159014,160914,1653
"2016-10-19",160514,160614,156514,157014,3948
"2016-10-20",157114,158414,157014,157814,1420
"2016-10-21",157814,158914,155313,155414,2776
"2016-10-24",156314,156314,154413,155514,1972
"2016-10-25",156214,161314,156214,160814,4952
"2016-10-26",161314,161314,156214,156814,3103
"2016-10-27",157714,157914,155513,157914,2175
"2016-10-28",156514,158014,156114,156414,1694
"2016-10-31",154613,155713,153013,154014,2726
"2016-11-01",154713,155613,153013,154714,1776
"2016-11-02",154713,154713,152113,153714,2131
"2016-11-03",153713,157914,152913,157914,2559
"2016-11-04",157914,159114,155013,159114,2825
"2016-11-07",159014,161414,159014,161015,2412
"2016-11-08",159814,161714,159814,161214,1693
"2016-11-09",161614,161814,154013,159814,3468
"2016-11-10",159714,160514,158114,158914,2352
"2016-11-11",157914,158914,155613,156014,3649
"2016-11-14",155714,159214,155714,157014,1450
"2016-11-15",158714,161014,157614,160814,4084
"2016-11-16",161114,161814,158914,161615,2516
"2016-11-17",161414,161814,159314,159614,1699
"2016-11-18",159614,160514,157214,158114,1927
"2016-11-21",158014,158014,155113,155114,2161
"2016-11-22",155113,155313,154513,154914,2429
"2016-11-23",154913,154913,152213,152314,3725
"2016-11-24",152213,153813,149513,151014,4319
"2016-11-25",150013,151013,150013,150614,1624
"2016-11-28",150113,154013,149513,153014,2300
"2016-11-29",152213,156714,150313,156614,2521
"2016-11-30",157014,157014,153813,156714,2997
"2016-12-01",154113,156514,152513,155414,2497
"2016-12-02",153513,154413,151513,152014,3687
"2016-12-05",150613,151913,149713,150014,2811
"2016-12-06",151713,151713,149213,150113,3624
"2016-12-07",150113,150113,148613,149713,2383
"2016-12-08",150713,152013,149613,152014,2438
"2016-12-09",150513,151613,150213,150714,1406
"2016-12-12",150713,151713,150313,151114,1872
"2016-12-13",151113,151813,150413,151014,2208
"2016-12-14",150713,150813,149713,149813,2778
"2016-12-15",149813,150513,149313,150314,1649
"2016-12-16",149913,150713,149313,150714,3167
"2016-12-19",150713,150813,149613,149813,1788
"2016-12-20",149813,149913,149113,149813,2086
"2016-12-21",149813,149813,148413,148413,3798
"2016-12-22",148413,149113,147513,147513,2597
"2016-12-23",147613,147613,146513,147013,1859
"2016-12-26",146913,147413,143912,144013,4090
"2016-12-27",144312,144312,142612,143213,3595
"2016-12-28",143112,144512,142712,143713,3386
"2016-12-29",144512,146013,143412,146013,2407
"2017-01-02",146513,146513,143412,144513,1969
"2017-01-03",143512,143712,142912,143413,3141
"2017-01-04",143012,143612,142012,142113,3974
"2017-01-05",141512,143912,141512,143413,3248
"2017-01-06",143312,143412,141912,142913,1846
"2017-01-09",142912,142912,140812,140913,3009
"2017-01-10",140512,141012,138912,139613,3154
"2017-01-11",140012,140012,137912,138512,4499
"2017-01-12",138812,140512,138212,138912,2779
"2017-01-13",138912,140612,138612,140413,2462
"2017-01-16",141212,142312,139012,142213,2677
"2017-01-17",142212,142212,140312,141313,2018
"2017-01-18",141212,142112,140512,141013,2126
"2017-01-19",139912,141412,138812,141113,3705
"2017-01-20",143112,148913,143112,146413,6936
"2017-01-23",147213,149213,145513,146413,3035
"2017-01-24",146413,146413,142312,142613,2025
"2017-01-25",143212,143212,139912,142113,3489
"2017-01-26",141712,142712,140412,141513,2796
"2017-01-31",141512,145613,141512,144913,3365
"2017-02-01",145212,147513,142712,145513,2922
"2017-02-02",144312,145813,143912,145013,2547
"2017-02-03",145113,145813,143512,145313,3114
"2017-02-06",145813,150613,145313,150314,6958
"2017-02-07",150113,150813,148513,150113,2950
"2017-02-08",149513,150013,147313,149914,2316
"2017-02-09",148713,150913,148613,149413,1904
"2017-02-10",150613,150613,149413,150514,1939
"2017-02-13",150513,152713,150513,152114,3727
"2017-02-14",152113,153213,149213,153014,3085
"2017-02-15",151513,153813,151313,153014,2489
"2017-02-16",154013,154013,152013,152114,2201
"2017-02-17",152213,152613,150213,150814,2114
"2017-02-20",152313,152313,149313,149613,2343
"2017-02-21",149513,152113,149513,151514,1925
"2017-02-22",150113,151313,149713,149813,2105
"2017-02-23",149613,151313,149513,150614,1848
"2017-02-24",149913,152813,149913,151214,2225
"2017-02-27",151013,151813,149913,151014,1197
"2017-02-28",149213,150813,146213,150814,5181
"2017-03-02",150513,150513,144613,144813,6347
"2017-03-03",144012,146513,140812,144613,5059
"2017-03-06",144412,144613,141312,142513,2588
"2017-03-07",142512,144812,141712,143613,2019
"2017-03-08",142012,143512,141212,141513,2300
"2017-03-09",141912,143712,141512,142213,2092
"2017-03-10",142412,144712,141512,143513,2017
"2017-03-13",142712,145613,142712,144013,1340
"2017-03-14",144112,144613,142012,142813,2065
"2017-03-15",143312,143312,141112,142113,2629
"2017-03-16",143012,144212,142212,142513,1473
"2017-03-17",143112,143612,142012,143213,2053
"2017-03-20",143112,143112,141812,142713,1422
"2017-03-21",143412,143412,141512,141513,2316
"2017-03-22",141912,142012,141012,141613,1520
"2017-03-23",142912,142912,140712,141113,2035
"2017-03-24",141712,144012,141112,143713,2188
"2017-03-27",143712,143712,141212,142513,1616
"2017-03-28",143212,143312,142212,143013,2326
"2017-03-29",143112,143512,141212,141913,3907
"2017-03-30",142412,142412,141212,141613,1931
"2017-03-31",141212,142412,141112,141513,2539
"2017-04-03",141612,142612,141512,142313,1567
"2017-04-04",142012,143412,141312,143013,1907
"2017-04-05",143412,143812,142512,143213,3017
"2017-04-06",142612,143312,142012,142113,1373
"2017-04-07",142112,142812,141912,142213,1650
"2017-04-10",142012,142412,141312,141413,989
"2017-04-11",141312,141712,140812,141313,2267
"2017-04-12",141112,141512,139912,140613,3117
"2017-04-13",141512,142512,140112,142513,2063
"2017-04-14",142212,142312,140212,140413,1614
"2017-04-17",140112,142812,140112,142113,1667
"2017-04-18",142412,143112,141112,142113,1994
"2017-04-19",141412,143112,141212,143013,1816
"2017-04-20",142312,152413,142012,151614,9108
"2017-04-21",153213,162514,153213,158214,10795
"2017-04-24",159514,160514,158914,160014,8378
"2017-04-25",160014,162014,160014,161115,6547
"2017-04-26",161114,164014,160914,163715,6684
"2017-04-27",165014,181716,158514,181516,23891
"2017-04-28",179016,180016,166314,167715,11854
"2017-05-02",168515,172915,162114,168315,6059
"2017-05-04",170915,170915,166814,169015,3305
"2017-05-08",169015,169615,166614,169515,4181
"2017-05-10",170915,175815,170515,172416,5261
"2017-05-11",176015,176015,173015,175416,3687
"2017-05-12",175315,177515,172815,176716,3336
"2017-05-15",176815,179916,176015,178516,2414
"2017-05-16",178515,179616,175615,178316,2055
"2017-05-17",178316,179216,176215,179016,2608
"2017-05-18",175815,178816,175615,176416,2307
"2017-05-19",176015,177815,174415,175416,2644
"2017-05-22",176715,177315,174115,176616,2858
"2017-05-23",175215,176415,174115,174916,2204
"2017-05-24",174315,176115,173715,174316,2953
"2017-05-25",175115,177616,174015,176616,2658
"2017-05-26",176415,176515,175015,176016,1931
"2017-05-29",176615,177515,175115,175316,1916
"2017-05-30",175915,179816,175515,179216,3940
"2017-05-31",179016,181616,177515,180616,4117
"2017-06-01",182516,191517,182516,186217,10803
"2017-06-02",189517,191017,186216,190717,5320
"2017-06-05",192117,192317,189016,189917,2635
"2017-06-07",187716,190017,186516,188417,2543
"2017-06-08",188816,189717,187916,189517,2606
"2017-06-09",189517,190317,188816,189817,2746
"2017-06-12",189817,191017,185516,187417,2220
"2017-06-13",185816,188016,183016,186117,3445
"2017-06-14",184616,185916,181916,182516,3888
"2017-06-15",181816,183816,180316,180516,2303
"2017-06-16",180616,181716,176515,176516,3778
"2017-06-19",176715,177915,174715,175516,2014
"2017-06-20",174715,176015,171515,171715,4189
"2017-06-21",171915,173915,171815,172116,1147
"2017-06-22",172115,172615,169115,171415,2265
"2017-06-23",170115,174515,170115,173616,1705
"2017-06-26",175515,175515,171215,172216,1498
"2017-06-27",172515,174715,171215,172015,1834
"2017-06-28",173015,173415,170315,173316,1623
"2017-06-29",174615,174615,171315,171816,787
"2017-06-30",171815,172115,170615,171415,1401
"2017-07-03",171915,172015,167715,168315,2382
"2017-07-04",166614,168815,165014,165515,2559
"2017-07-05",163514,165814,163014,163315,2643
"2017-07-06",163014,163314,160514,161915,4019
"2017-07-07",160914,163514,160914,162315,1563
"2017-07-10",161914,162014,160214,160714,1518
"2017-07-11",160214,162414,160214,161115,2368
"2017-07-12",161214,161214,160114,160814,1913
"2017-07-13",161014,161914,160214,160214,2549
"2017-07-14",160214,161114,160114,161015,1134
"2017-07-17",163614,163614,161214,161715,1752
"2017-07-18",161714,162614,160514,161214,1229
"2017-07-19",161114,161914,160714,161715,1274
"2017-07-20",161314,163514,160814,161115,1453
"2017-07-21",161814,161814,160814,161415,1011
"2017-07-24",162714,162714,160614,161515,816
"2017-07-25",162614,163614,162114,163315,1697
"2017-07-26",163414,165014,160214,163915,2072
"2017-07-27",163914,165414,162914,163415,1476
"2017-07-28",163414,166114,162714,166115,2766
"2017-07-31",163614,166114,160114,161515,3409
"2017-08-01",161414,162514,160014,160214,3009
"2017-08-02",160214,160214,154513,154714,5327
"2017-08-03",154513,155013,150213,151014,4063
"2017-08-04",150013,154013,150013,151414,1465
"2017-08-07",151513,153713,150613,152414,769
"2017-08-08",152413,153013,151113,152014,1231
"2017-08-09",151113,152513,151113,151614,864
"2017-08-10",151013,153113,151013,152714,1444
"2017-08-11",151013,152913,151013,152414,1379
"2017-08-14",151613,152913,150913,151814,1497
"2017-08-16",151813,151813,149613,150414,2112
"2017-08-17",150413,153813,149413,153414,2253
"2017-08-18",153413,154113,151813,153414,2316
"2017-08-21",152413,153713,151513,152314,1263
"2017-08-22",152413,153713,152013,152214,1181
"2017-08-23",151913,153013,151813,153014,683
"2017-08-24",152613,154113,152113,153614,1123
"2017-08-25",153213,153713,152213,152614,1949
"2017-08-28",152113,154913,152113,154614,2533
"2017-08-29",154613,157114,154013,157114,2291
"2017-08-30",157114,157514,155313,157314,1439
"2017-08-31",156114,157214,154213,154714,2107
"2017-09-01",154213,155513,153513,154514,1471
"2017-09-04",153013,154513,152613,152714,869
"2017-09-05",153013,154513,150213,150814,1735
"2017-09-06",152113,152113,150213,151414,1119
"2017-09-07",152513,152613,150413,151014,1051
"2017-09-08",150313,151513,150013,150514,1221
"2017-09-11",150513,151013,149913,150014,827
